"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"364",0,1.79501687409603,0.995,0.348,0,"CD56 Bright NK cells","NKG7"
"365",0,1.75803890181342,0.73,0.19,0,"CD56 Bright NK cells","MATK"
"366",0,1.75779397024932,0.668,0.161,0,"CD56 Bright NK cells","KLRB1"
"367",0,1.72707695947676,0.973,0.646,0,"CD56 Bright NK cells","IFITM2"
"368",0,1.71063687083422,0.713,0.258,0,"CD56 Bright NK cells","MAP3K8"
"369",0,1.70676488474883,0.688,0.193,0,"CD56 Bright NK cells","HOPX"
"370",0,1.6926547250499,0.359,0.084,0,"CD56 Bright NK cells","AREG"
"371",0,1.65737088721811,0.475,0.032,0,"CD56 Bright NK cells","NCAM1"
"372",0,1.64773921621757,0.955,0.246,0,"CD56 Bright NK cells","TYROBP"
"373",0,1.6377094416339,0.991,0.64,0,"CD56 Bright NK cells","IFITM1"
"374",0,1.61355795655029,0.615,0.363,0,"CD56 Bright NK cells","SELL"
"375",0,1.58716423068721,0.881,0.278,0,"CD56 Bright NK cells","GZMA"
"376",0,1.49656629028996,0.517,0.085,0,"CD56 Bright NK cells","PTGDR"
"377",0,1.49603940044502,0.729,0.287,0,"CD56 Bright NK cells","ID2"
"378",0,1.48080408567545,0.833,0.237,0,"CD56 Bright NK cells","PRF1"
"379",0,1.41666328230369,0.746,0.311,0,"CD56 Bright NK cells","IFITM3"
"380",0,1.37943956215892,0.707,0.429,0,"CD56 Bright NK cells","NFKBIA"
"381",0,1.35601259607571,0.399,0.02,0,"CD56 Bright NK cells","SH2D1B"
"382",0,1.35315455294048,0.77,0.358,0,"CD56 Bright NK cells","CD63"
"383",0,1.29928658040691,0.732,0.327,0,"CD56 Bright NK cells","RUNX3"
"384",0,1.28108000756747,0.491,0.125,0,"CD56 Bright NK cells","TXK"
"385",0,1.27904411781004,0.85,0.557,0,"CD56 Bright NK cells","JAK1"
"386",0,1.27322301652462,0.435,0.096,0,"CD56 Bright NK cells","CLIC3"
"387",0,1.24983812038029,0.557,0.162,0,"CD56 Bright NK cells","GZMB"
"388",0,1.24737248855184,0.938,0.605,0,"CD56 Bright NK cells","SRGN"
"389",0,1.24475839072982,0.337,0.036,0,"CD56 Bright NK cells","TNFRSF18"
"390",0,1.17947341942988,0.34,0.024,0,"CD56 Bright NK cells","NCR1"
"391",0,1.17306895381564,0.463,0.165,0,"CD56 Bright NK cells","BHLHE40"
"392",0,1.17143914077972,0.678,0.317,0,"CD56 Bright NK cells","DUSP2"
"393",0,1.16693174900801,0.527,0.179,0,"CD56 Bright NK cells","MCTP2"
"394",0,1.16384209031081,0.755,0.369,0,"CD56 Bright NK cells","CD247"
"395",0,1.16380817542793,0.312,0.029,0,"CD56 Bright NK cells","IL12RB2"
"396",0,1.16240005821705,0.364,0.044,0,"CD56 Bright NK cells","LINC00299"
"397",0,1.14325807441996,0.653,0.335,0,"CD56 Bright NK cells","STK17A"
"398",0,1.13676921919404,0.456,0.143,0,"CD56 Bright NK cells","CD300A"
"399",0,1.09546596998421,0.719,0.419,0,"CD56 Bright NK cells","IRF1"
"400",5.65728492974788e-279,1.17960930154352,0.763,0.556,2.12448020966822e-274,"CD56 Bright NK cells","ZFP36"
"401",0,2.4931130470296,0.869,0.064,0,"Early Erythroids","PRSS57"
"402",0,2.22174011460287,0.855,0.382,0,"Early Erythroids","FOS"
"403",0,2.13865144696057,0.829,0.084,0,"Early Erythroids","GIHCG"
"404",0,2.13407912028381,0.367,0.032,0,"Early Erythroids","MPO"
"405",0,2.08970043001332,0.937,0.629,0,"Early Erythroids","SNHG29"
"406",0,2.01396793639656,0.579,0.025,0,"Early Erythroids","GATA2"
"407",0,1.94344469660456,0.6,0.033,0,"Early Erythroids","C1QTNF4"
"408",0,1.91595026694099,0.696,0.151,0,"Early Erythroids","FOSB"
"409",0,1.90270793995841,0.373,0.016,0,"Early Erythroids","FCER1A"
"410",0,1.78175950470823,0.396,0.015,0,"Early Erythroids","CAVIN2"
"411",0,1.69231388852165,0.762,0.063,0,"Early Erythroids","EGFL7"
"412",0,1.61237082674546,0.695,0.094,0,"Early Erythroids","SOX4"
"413",0,1.60664989605139,0.65,0.096,0,"Early Erythroids","TSC22D1"
"414",0,1.58094183105125,0.418,0.003,0,"Early Erythroids","CPA3"
"415",0,1.57961213828447,0.558,0.02,0,"Early Erythroids","RHEX"
"416",0,1.57517153985341,0.591,0.021,0,"Early Erythroids","ANGPT1"
"417",0,1.56498917308795,0.664,0.043,0,"Early Erythroids","SMIM24"
"418",0,1.55084573671116,0.843,0.283,0,"Early Erythroids","SNHG7"
"419",0,1.55078116777911,0.851,0.523,0,"Early Erythroids","KLF6"
"420",0,1.50686341176095,0.645,0.074,0,"Early Erythroids","ATP8B4"
"421",0,1.48935895116802,0.741,0.119,0,"Early Erythroids","ANKRD28"
"422",0,1.47322437331724,0.891,0.349,0,"Early Erythroids","SERPINB1"
"423",0,1.4644639257974,0.839,0.218,0,"Early Erythroids","RNF130"
"424",0,1.46167627305816,0.822,0.177,0,"Early Erythroids","EBPL"
"425",0,1.42984172676515,0.575,0.051,0,"Early Erythroids","SPINK2"
"426",0,1.39621514970685,0.822,0.241,0,"Early Erythroids","CDK6"
"427",0,1.39238788963031,0.545,0.131,0,"Early Erythroids","H2AC6"
"428",0,1.37060640103663,0.586,0.112,0,"Early Erythroids","STXBP5"
"429",0,1.36484642631265,0.916,0.509,0,"Early Erythroids","GAS5"
"430",0,1.34971234767087,0.976,0.845,0,"Early Erythroids","GAPDH"
"431",0,1.34962995897541,0.408,0.045,0,"Early Erythroids","EGR1"
"432",0,1.34935049223204,0.866,0.321,0,"Early Erythroids","RUNX1"
"433",0,1.34363168208996,0.722,0.117,0,"Early Erythroids","LRMDA"
"434",0,1.32887802836623,0.653,0.046,0,"Early Erythroids","CD34"
"435",0,1.30515519784887,0.819,0.235,0,"Early Erythroids","GNAQ"
"436",0,1.29294103753096,0.3,0.035,0,"Early Erythroids","RGS18"
"437",0,1.29102660474722,0.642,0.1,0,"Early Erythroids","KCNQ5"
"438",0,1.28406051067956,0.6,0.048,0,"Early Erythroids","LAPTM4B"
"439",0,1.26981515705187,0.51,0.027,0,"Early Erythroids","KIT"
"440",0,1.26565816891555,0.715,0.104,0,"Early Erythroids","IGFBP7"
"441",0,1.25011053120162,0.774,0.229,0,"Early Erythroids","IMPDH2"
"442",0,1.24672780762441,0.888,0.4,0,"Early Erythroids","TXN"
"443",0,1.23637405078023,0.748,0.219,0,"Early Erythroids","MYADM"
"444",0,1.22337079463833,0.78,0.175,0,"Early Erythroids","ARMH1"
"445",0,1.20493320034704,0.758,0.328,0,"Early Erythroids","TUBA1A"
"446",0,1.18664303437154,0.815,0.438,0,"Early Erythroids","DUSP1"
"447",0,1.17779667455767,0.619,0.102,0,"Early Erythroids","CSF3R"
"448",0,1.17714273510777,0.94,0.686,0,"Early Erythroids","HSP90AB1"
"449",0,1.16856566484279,0.303,0.014,0,"Early Erythroids","CXCL2"
"450",0,1.1554543706705,0.514,0.043,0,"Early Erythroids","IGLL1"
"451",0,3.60438366063883,0.997,0.225,0,"cDC","CST3"
"452",0,3.22699013498975,0.999,0.297,0,"cDC","HLA-DRA"
"453",0,3.10197359735546,0.997,0.369,0,"cDC","HLA-DRB1"
"454",0,2.96146138934812,0.998,0.401,0,"cDC","HLA-DPA1"
"455",0,2.94000486545245,0.925,0.119,0,"cDC","HLA-DQA1"
"456",0,2.91020639037264,0.987,0.276,0,"cDC","HLA-DRB5"
"457",0,2.86741631039161,1,0.756,0,"cDC","CD74"
"458",0,2.80202457923994,0.98,0.245,0,"cDC","HLA-DQB1"
"459",0,2.7492927333778,0.994,0.413,0,"cDC","HLA-DPB1"
"460",0,2.45636564565757,0.757,0.018,0,"cDC","FCER1A"
"461",0,2.26921302583121,0.916,0.149,0,"cDC","LYZ"
"462",0,2.04791699701877,0.977,0.233,0,"cDC","CTSZ"
"463",0,2.01143417799482,0.97,0.204,0,"cDC","HLA-DMA"
"464",0,1.96492393597616,0.974,0.233,0,"cDC","GRN"
"465",0,1.9179514081578,0.986,0.429,0,"cDC","SAMHD1"
"466",0,1.91377642195107,0.766,0.083,0,"cDC","CPVL"
"467",0,1.8915170379854,0.586,0.005,0,"cDC","CLEC10A"
"468",0,1.82965751941668,0.509,0.008,0,"cDC","CD1C"
"469",0,1.78906682382169,0.983,0.391,0,"cDC","LGALS1"
"470",0,1.78173281355119,0.963,0.356,0,"cDC","ANXA2"
"471",0,1.78014195777786,0.79,0.052,0,"cDC","PLD4"
"472",0,1.7629094298627,0.97,0.449,0,"cDC","COTL1"
"473",0,1.75535281119057,0.588,0.003,0,"cDC","ENHO"
"474",0,1.73467651034438,0.87,0.106,0,"cDC","HDAC9"
"475",0,1.70366115137096,0.938,0.193,0,"cDC","SPI1"
"476",0,1.67265885338544,0.996,0.545,0,"cDC","GSTP1"
"477",0,1.61764745702352,0.941,0.173,0,"cDC","FCER1G"
"478",0,1.59630052927336,0.947,0.598,0,"cDC","S100A10"
"479",0,1.56658667613001,0.927,0.2,0,"cDC","CAPG"
"480",0,1.53167690915376,1,0.741,0,"cDC","VIM"
"481",0,1.52718717589107,0.582,0.063,0,"cDC","IRF8"
"482",0,1.46631833894765,0.4,0.063,0,"cDC","HLA-DQA2"
"483",0,1.44962613796735,0.745,0.075,0,"cDC","CFP"
"484",0,1.41363209461367,0.743,0.054,0,"cDC","IGSF6"
"485",0,1.40754141437799,0.809,0.114,0,"cDC","CTSH"
"486",0,1.36792850097855,0.974,0.494,0,"cDC","TUBA1B"
"487",0,1.35789198253708,0.824,0.103,0,"cDC","JAML"
"488",0,1.33575771049053,0.506,0.039,0,"cDC","LGALS2"
"489",0,1.32614749688184,0.876,0.176,0,"cDC","FCGRT"
"490",0,1.32394628844299,0.84,0.172,0,"cDC","AP1S2"
"491",0,1.32256392569639,0.476,0.083,0,"cDC","MS4A6A"
"492",0,1.31613299223171,0.799,0.114,0,"cDC","PAK1"
"493",0,1.29887445841081,0.767,0.082,0,"cDC","SLC8A1"
"494",0,1.28956582844289,0.994,0.655,0,"cDC","LSP1"
"495",0,1.28554307598193,0.828,0.108,0,"cDC","GSN"
"496",0,1.27561566886484,0.908,0.226,0,"cDC","RNF130"
"497",0,1.27292266362664,0.386,0.085,0,"cDC","AREG"
"498",0,1.26274953051569,0.823,0.13,0,"cDC","CCDC88A"
"499",0,1.25369952179269,0.553,0.02,0,"cDC","RTN1"
"500",0,1.24805422953477,0.84,0.185,0,"cDC","CEBPD"
"501",0,2.77813343011896,0.937,0.133,0,"CD8 Effector Memory","GZMH"
"502",0,2.4051462137018,1,0.294,0,"CD8 Effector Memory","NKG7"
"503",0,2.24516669161131,0.995,0.246,0,"CD8 Effector Memory","CCL5"
"504",0,2.20813537162186,0.732,0.087,0,"CD8 Effector Memory","FGFBP2"
"505",0,1.99165673840537,0.978,0.255,0,"CD8 Effector Memory","CST7"
"506",0,1.86761767416711,0.659,0.14,0,"CD8 Effector Memory","CD8A"
"507",0,1.81063678847562,0.797,0.106,0,"CD8 Effector Memory","GZMB"
"508",0,1.80205547221164,0.921,0.224,0,"CD8 Effector Memory","GZMA"
"509",0,1.70298416898111,0.862,0.185,0,"CD8 Effector Memory","PRF1"
"510",0,1.68671604899696,0.592,0.128,0,"CD8 Effector Memory","CD8B"
"511",0,1.61843099567171,0.589,0.11,0,"CD8 Effector Memory","CCL4"
"512",0,1.58192330319296,0.682,0.125,0,"CD8 Effector Memory","GNLY"
"513",0,1.57459893981699,0.649,0.117,0,"CD8 Effector Memory","KLRD1"
"514",0,1.49155466372618,0.803,0.273,0,"CD8 Effector Memory","GZMM"
"515",0,1.47183614221179,0.834,0.31,0,"CD8 Effector Memory","CTSW"
"516",0,1.4220936949133,0.98,0.467,0,"CD8 Effector Memory","IL32"
"517",0,1.31854258155041,0.875,0.406,0,"CD8 Effector Memory","CD3D"
"518",0,1.31756361194776,0.46,0.086,0,"CD8 Effector Memory","CX3CR1"
"519",0,1.31645917382139,0.567,0.17,0,"CD8 Effector Memory","KLRG1"
"520",0,1.31477505311382,0.681,0.286,0,"CD8 Effector Memory","DUSP2"
"521",0,1.31404385570173,0.466,0.074,0,"CD8 Effector Memory","FCRL6"
"522",0,1.26736985114995,0.715,0.298,0,"CD8 Effector Memory","CD3G"
"523",0,1.26195376491357,0.469,0.093,0,"CD8 Effector Memory","ADGRG1"
"524",0,1.22834777465818,0.455,0.072,0,"CD8 Effector Memory","S1PR5"
"525",0,1.20804454370879,0.456,0.086,0,"CD8 Effector Memory","TBX21"
"526",0,1.17415355941362,0.941,0.594,0,"CD8 Effector Memory","HCST"
"527",0,1.15561705608008,0.777,0.427,0,"CD8 Effector Memory","ABHD17A"
"528",0,1.15174940351559,0.693,0.297,0,"CD8 Effector Memory","RUNX3"
"529",0,1.14988637524731,0.543,0.183,0,"CD8 Effector Memory","C12orf75"
"530",0,1.14832028699415,0.78,0.37,0,"CD8 Effector Memory","EFHD2"
"531",0,1.14466249840171,0.487,0.119,0,"CD8 Effector Memory","TGFBR3"
"532",0,1.14332808242172,0.82,0.437,0,"CD8 Effector Memory","PLAAT4"
"533",0,1.13854435355925,0.708,0.401,0,"CD8 Effector Memory","MT2A"
"534",0,1.13337167711829,0.943,0.465,0,"CD8 Effector Memory","CD3E"
"535",0,1.12858961110346,0.999,0.867,0,"CD8 Effector Memory","HLA-C"
"536",0,1.11713195462525,1,0.942,0,"CD8 Effector Memory","B2M"
"537",0,1.1167321015374,0.856,0.454,0,"CD8 Effector Memory","ARL4C"
"538",0,1.11136709715654,0.735,0.372,0,"CD8 Effector Memory","LITAF"
"539",0,1.10073898431661,0.612,0.246,0,"CD8 Effector Memory","SYNE1"
"540",0,1.06814230950556,0.492,0.104,0,"CD8 Effector Memory","SPON2"
"541",0,1.06730722791693,0.503,0.154,0,"CD8 Effector Memory","SAMD3"
"542",0,1.05775419720386,0.754,0.432,0,"CD8 Effector Memory","SLC9A3R1"
"543",0,1.0404386133898,0.653,0.27,0,"CD8 Effector Memory","PLEK"
"544",0,1.02363100347918,0.509,0.204,0,"CD8 Effector Memory","LYAR"
"545",0,1.01949301404213,0.511,0.167,0,"CD8 Effector Memory","MATK"
"546",0,1.00683524104701,0.999,0.896,0,"CD8 Effector Memory","HLA-A"
"547",0,0.991975397379522,0.939,0.655,0,"CD8 Effector Memory","CD52"
"548",0,0.981592416041595,0.453,0.148,0,"CD8 Effector Memory","PYHIN1"
"549",0,0.97603547094179,0.965,0.726,0,"CD8 Effector Memory","CALM1"
"550",0,0.971324600366287,1,0.885,0,"CD8 Effector Memory","HLA-B"
"551",0,4.08267021532266,0.98,0.147,0,"CD56 Dim NK cells","GNLY"
"552",0,3.52011979055945,0.962,0.14,0,"CD56 Dim NK cells","GZMB"
"553",0,3.45778344106461,0.87,0.113,0,"CD56 Dim NK cells","SPON2"
"554",0,3.20974517448426,0.98,0.22,0,"CD56 Dim NK cells","PRF1"
"555",0,2.78195210583119,1,0.334,0,"CD56 Dim NK cells","NKG7"
"556",0,2.70476309082629,0.799,0.121,0,"CD56 Dim NK cells","FGFBP2"
"557",0,2.68717576464173,0.742,0.078,0,"CD56 Dim NK cells","CLIC3"
"558",0,2.49325271700196,0.775,0.08,0,"CD56 Dim NK cells","FCGR3A"
"559",0,2.42724472504166,0.944,0.336,0,"CD56 Dim NK cells","CTSW"
"560",0,2.32200493246592,0.978,0.296,0,"CD56 Dim NK cells","CST7"
"561",0,2.29368201443111,0.918,0.356,0,"CD56 Dim NK cells","CD247"
"562",0,2.25559911487454,0.868,0.155,0,"CD56 Dim NK cells","FCER1G"
"563",0,2.18592003529696,0.778,0.18,0,"CD56 Dim NK cells","HOPX"
"564",0,2.15597878908097,0.935,0.401,0,"CD56 Dim NK cells","CD7"
"565",0,2.13604029261153,0.941,0.263,0,"CD56 Dim NK cells","GZMA"
"566",0,2.12624559552669,0.637,0.049,0,"CD56 Dim NK cells","KLRF1"
"567",0,2.12010372464883,0.687,0.116,0,"CD56 Dim NK cells","IL2RB"
"568",0,2.10432118702653,0.759,0.148,0,"CD56 Dim NK cells","KLRB1"
"569",0,2.05177814973376,0.776,0.143,0,"CD56 Dim NK cells","KLRD1"
"570",0,2.01528749521267,0.621,0.136,0,"CD56 Dim NK cells","CCL4"
"571",0,1.96157887860057,0.9,0.389,0,"CD56 Dim NK cells","EFHD2"
"572",0,1.87929661002208,0.615,0.088,0,"CD56 Dim NK cells","S1PR5"
"573",0,1.87592392663522,0.621,0.109,0,"CD56 Dim NK cells","ADGRG1"
"574",0,1.87135050460205,0.586,0.103,0,"CD56 Dim NK cells","CX3CR1"
"575",0,1.85923298319082,0.571,0.102,0,"CD56 Dim NK cells","IGFBP7"
"576",0,1.81201548178584,0.903,0.292,0,"CD56 Dim NK cells","CCL5"
"577",0,1.74975020801095,0.953,0.231,0,"CD56 Dim NK cells","TYROBP"
"578",0,1.73848320246932,0.52,0.082,0,"CD56 Dim NK cells","TTC38"
"579",0,1.72882347247987,0.854,0.444,0,"CD56 Dim NK cells","ABHD17A"
"580",0,1.6577647220455,0.953,0.64,0,"CD56 Dim NK cells","IFITM2"
"581",0,1.65427203378515,0.423,0.011,0,"CD56 Dim NK cells","SH2D1B"
"582",0,1.59089391440217,0.637,0.182,0,"CD56 Dim NK cells","MATK"
"583",0,1.58528108473971,0.421,0.044,0,"CD56 Dim NK cells","PRSS23"
"584",0,1.57516470931486,0.761,0.317,0,"CD56 Dim NK cells","RUNX3"
"585",0,1.57433499989643,0.544,0.104,0,"CD56 Dim NK cells","TBX21"
"586",0,1.56973920283701,0.332,0.023,0,"CD56 Dim NK cells","KLRC1"
"587",0,1.53554146079588,0.583,0.236,0,"CD56 Dim NK cells","TRBC1"
"588",0,1.51744477179768,0.415,0.036,0,"CD56 Dim NK cells","LINC00299"
"589",0,1.48093671201447,0.369,0.029,0,"CD56 Dim NK cells","TRDC"
"590",0,1.47074847622632,0.464,0.077,0,"CD56 Dim NK cells","PTGDR"
"591",0,1.4706067754303,0.75,0.305,0,"CD56 Dim NK cells","GZMM"
"592",0,1.46966712230007,0.98,0.633,0,"CD56 Dim NK cells","IFITM1"
"593",0,1.46665901917553,0.938,0.6,0,"CD56 Dim NK cells","ITGB2"
"594",0,1.4654984995781,0.674,0.28,0,"CD56 Dim NK cells","ID2"
"595",0,1.4336094796313,0.603,0.22,0,"CD56 Dim NK cells","APMAP"
"596",0,1.41322023732802,0.877,0.476,0,"CD56 Dim NK cells","ARL4C"
"597",0,1.41305253354263,0.43,0.074,0,"CD56 Dim NK cells","NCR3"
"598",0,1.33253614858728,0.84,0.552,0,"CD56 Dim NK cells","JAK1"
"599",0,1.32130674512535,0.68,0.303,0,"CD56 Dim NK cells","ZAP70"
"600",0,1.307485439138,0.668,0.334,0,"CD56 Dim NK cells","GNG2"
"601",0,1.90001357959225,0.994,0.279,0,"CD8 Central Memory","CCL5"
"602",0,1.84626100787938,0.562,0.117,0,"CD8 Central Memory","GZMK"
"603",0,1.71480789166902,0.767,0.299,0,"CD8 Central Memory","DUSP2"
"604",0,1.58115874837653,0.653,0.163,0,"CD8 Central Memory","CD8A"
"605",0,1.56554912529568,0.596,0.148,0,"CD8 Central Memory","CD8B"
"606",0,1.55416072841024,0.899,0.255,0,"CD8 Central Memory","GZMA"
"607",0,1.51130922561028,0.994,0.325,0,"CD8 Central Memory","NKG7"
"608",0,1.50938683125777,0.952,0.288,0,"CD8 Central Memory","CST7"
"609",0,1.48667546264659,0.723,0.179,0,"CD8 Central Memory","GZMH"
"610",0,1.37012347935196,0.49,0.136,0,"CD8 Central Memory","CCL4"
"611",0,1.32112404611263,0.773,0.298,0,"CD8 Central Memory","GZMM"
"612",0,1.29639519825117,0.983,0.489,0,"CD8 Central Memory","IL32"
"613",0,1.19617798077072,0.542,0.188,0,"CD8 Central Memory","KLRG1"
"614",0,1.18316736402701,0.512,0.225,0,"CD8 Central Memory","CMC1"
"615",0,1.07026973134848,0.517,0.217,0,"CD8 Central Memory","LYAR"
"616",0,1.06302963656462,0.935,0.609,0,"CD8 Central Memory","HCST"
"617",0,1.04246323183619,0.938,0.486,0,"CD8 Central Memory","CD3E"
"618",0,1.00153391803495,0.839,0.429,0,"CD8 Central Memory","CD3D"
"619",0,0.961370204651501,0.774,0.456,0,"CD8 Central Memory","PLAAT4"
"620",0,0.944039596039284,0.635,0.317,0,"CD8 Central Memory","RUNX3"
"621",0,0.942123908603997,0.46,0.171,0,"CD8 Central Memory","SAMD3"
"622",0,0.938906576676547,0.733,0.338,0,"CD8 Central Memory","CTSW"
"623",0,0.908756247387913,0.447,0.15,0,"CD8 Central Memory","KLRD1"
"624",0,0.898977991564468,0.565,0.291,0,"CD8 Central Memory","CD2"
"625",0,0.893970647478751,0.8,0.475,0,"CD8 Central Memory","ARL4C"
"626",0,0.892198369984016,0.352,0.097,0,"CD8 Central Memory","FCRL6"
"627",0,0.889399847425382,0.624,0.321,0,"CD8 Central Memory","CD3G"
"628",0,0.876008270922886,0.464,0.184,0,"CD8 Central Memory","MATK"
"629",0,0.874481308004372,1,0.945,0,"CD8 Central Memory","B2M"
"630",0,0.867138317601815,0.533,0.266,0,"CD8 Central Memory","SYNE1"
"631",0,0.82359910334124,0.442,0.212,0,"CD8 Central Memory","THEMIS"
"632",0,0.815575284179665,0.999,0.9,0,"CD8 Central Memory","HLA-A"
"633",0,0.81427591495708,0.541,0.329,0,"CD8 Central Memory","STK17A"
"634",0,0.807015588007395,0.681,0.39,0,"CD8 Central Memory","LCK"
"635",0,0.805566233901422,0.615,0.414,0,"CD8 Central Memory","IRF1"
"636",0,0.803821649332723,0.7,0.444,0,"CD8 Central Memory","FYN"
"637",0,0.800817937329056,0.998,0.873,0,"CD8 Central Memory","HLA-C"
"638",0,0.78558832113915,0.551,0.339,0,"CD8 Central Memory","PPP2R5C"
"639",0,0.783907379783683,0.335,0.121,0,"CD8 Central Memory","MYBL1"
"640",0,0.78091517431252,1,0.89,0,"CD8 Central Memory","HLA-B"
"641",0,0.780648244304992,0.394,0.164,0,"CD8 Central Memory","PYHIN1"
"642",0,0.778149231798991,0.475,0.27,0,"CD8 Central Memory","CLEC2B"
"643",0,0.771287253941729,0.946,0.727,0,"CD8 Central Memory","PTPRC"
"644",0,0.768190545051918,0.423,0.204,0,"CD8 Central Memory","C12orf75"
"645",0,0.763078020949913,0.72,0.459,0,"CD8 Central Memory","CD81"
"646",0,0.75848170330272,0.549,0.373,0,"CD8 Central Memory","CXCR4"
"647",0,0.756356617960061,0.643,0.4,0,"CD8 Central Memory","TRBC2"
"648",0,0.749535896686365,0.62,0.393,0,"CD8 Central Memory","LITAF"
"649",0,0.747418528582575,0.49,0.283,0,"CD8 Central Memory","ID2"
"650",0,0.741838866813606,0.618,0.359,0,"CD8 Central Memory","PRKCH"
"651",0,5.0564844852147,0.88,0.012,0,"Pro B cells","DNTT"
"652",0,4.24782916221411,0.87,0.05,0,"Pro B cells","IGLL1"
"653",0,3.87895942178878,0.874,0.022,0,"Pro B cells","VPREB1"
"654",0,3.27403324812506,0.704,0.033,0,"Pro B cells","VPREB3"
"655",0,3.04572262231626,0.75,0.029,0,"Pro B cells","EBF1"
"656",0,2.72182738855741,0.89,0.182,0,"Pro B cells","SSBP2"
"657",0,2.71379215334768,0.794,0.111,0,"Pro B cells","CD79B"
"658",0,2.63651303055877,0.563,0.01,0,"Pro B cells","AKAP12"
"659",0,2.51261408548717,0.819,0.087,0,"Pro B cells","TCF4"
"660",0,2.48703607682364,0.488,0.01,0,"Pro B cells","ARPP21"
"661",0,2.39936518324552,0.626,0.015,0,"Pro B cells","MME"
"662",0,2.36720482180291,0.43,0.033,0,"Pro B cells","CD9"
"663",0,2.32404631701437,0.549,0.027,0,"Pro B cells","CD24"
"664",0,2.26450114885743,0.814,0.221,0,"Pro B cells","TOP2B"
"665",0,2.24675166260721,0.803,0.105,0,"Pro B cells","SOX4"
"666",0,2.20674765484315,0.643,0.073,0,"Pro B cells","AL589693.1"
"667",0,2.16783074518547,0.529,0.059,0,"Pro B cells","UHRF1"
"668",0,2.16690286353142,0.591,0.051,0,"Pro B cells","SMIM3"
"669",0,2.13418717583524,0.744,0.059,0,"Pro B cells","MZB1"
"670",0,2.0987392500958,0.737,0.213,0,"Pro B cells","BACH2"
"671",0,2.07314183337484,0.944,0.3,0,"Pro B cells","HLA-DRA"
"672",0,2.07006938464021,0.777,0.066,0,"Pro B cells","CD79A"
"673",0,1.97480289219197,0.764,0.219,0,"Pro B cells","STMN1"
"674",0,1.97131480293805,0.791,0.242,0,"Pro B cells","CMTM7"
"675",0,1.96310301178013,0.989,0.757,0,"Pro B cells","CD74"
"676",0,1.95735192457909,0.883,0.385,0,"Pro B cells","RCSD1"
"677",0,1.93839899639981,0.611,0.062,0,"Pro B cells","SOCS2"
"678",0,1.92975257689526,0.638,0.034,0,"Pro B cells","BLNK"
"679",0,1.90704504533432,0.745,0.157,0,"Pro B cells","AUTS2"
"680",0,1.88087906443403,0.594,0.048,0,"Pro B cells","ERG"
"681",0,1.79514086471846,0.777,0.25,0,"Pro B cells","PPP1R14B"
"682",0,1.75303548054865,0.747,0.135,0,"Pro B cells","MEF2C"
"683",0,1.75249414558884,0.499,0.058,0,"Pro B cells","CMTM8"
"684",0,1.74696282293431,0.706,0.225,0,"Pro B cells","FHIT"
"685",0,1.70847507903783,0.658,0.171,0,"Pro B cells","MSI2"
"686",0,1.70799272599258,0.761,0.114,0,"Pro B cells","AFF3"
"687",0,1.68591852304721,0.64,0.086,0,"Pro B cells","BCL11A"
"688",0,1.68527772038833,0.769,0.265,0,"Pro B cells","ZCCHC7"
"689",0,1.67587852685569,0.462,0.016,0,"Pro B cells","LINC01374"
"690",0,1.6598702991539,0.436,0.018,0,"Pro B cells","IGHV5-78"
"691",0,1.65100841944922,0.714,0.132,0,"Pro B cells","LAT2"
"692",0,1.64331797088218,0.601,0.07,0,"Pro B cells","GNG7"
"693",0,1.62126209186099,0.683,0.155,0,"Pro B cells","ERGIC1"
"694",0,1.61604870429778,0.738,0.273,0,"Pro B cells","YBX3"
"695",0,1.58232145652625,0.574,0.078,0,"Pro B cells","MYB"
"696",0,1.57413243548667,0.681,0.193,0,"Pro B cells","LDLRAD4"
"697",0,1.57253405748042,0.624,0.144,0,"Pro B cells","TCF3"
"698",0,1.56983643102689,0.352,0.003,0,"Pro B cells","LINC01013"
"699",1.94695642709246e-250,1.57093558168498,0.929,0.603,7.31140547066031e-246,"Pro B cells","H1-10"
"700",1.90416212262564e-233,1.75040086147565,0.593,0.22,7.15070001909607e-229,"Pro B cells","PDE4D"
"701",0,3.69331840996075,0.996,0.201,0,"Non Classical Monocytes","LST1"
"702",0,3.54725785347833,0.983,0.078,0,"Non Classical Monocytes","SERPINA1"
"703",0,3.39978655553767,0.965,0.308,0,"Non Classical Monocytes","IFITM3"
"704",0,3.39926190749689,0.798,0.038,0,"Non Classical Monocytes","CDKN1C"
"705",0,3.21045792465932,0.92,0.092,0,"Non Classical Monocytes","FCGR3A"
"706",0,3.16835594427656,0.984,0.168,0,"Non Classical Monocytes","FCER1G"
"707",0,3.11996677407843,0.996,0.236,0,"Non Classical Monocytes","AIF1"
"708",0,3.05442579595076,0.936,0.104,0,"Non Classical Monocytes","CFD"
"709",0,3.02126633949178,0.997,0.424,0,"Non Classical Monocytes","SAT1"
"710",0,2.96327369316919,0.882,0.04,0,"Non Classical Monocytes","MS4A7"
"711",0,2.9065757094134,0.996,0.477,0,"Non Classical Monocytes","PSAP"
"712",0,2.88877885906783,0.995,0.221,0,"Non Classical Monocytes","CST3"
"713",0,2.8602732187511,0.884,0.034,0,"Non Classical Monocytes","SMIM25"
