,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,
3818,0,-1.267954432,0.148,0.753,0,11,EIF3F,
3819,0,-1.291808725,0.315,0.903,0,11,CD3E,
3820,0,-1.292564206,0.203,0.795,0,11,CD3D,
3821,0,-1.293219893,0.121,0.557,0,11,MT2A,
3822,0,-1.310029005,0.192,0.811,0,11,SLC25A6,
3823,0,-1.315341327,0.101,0.698,0,11,COX6C,
3824,0,-1.316405107,0.293,0.925,0,11,MYL6,
3825,0,-1.318820086,0.276,0.925,0,11,ATP5F1E,
3826,0,-1.323220559,0.297,0.673,0,11,LTB,
3827,0,-1.325170651,0.377,0.931,0,11,EEF2,
3828,0,-1.325760388,0.085,0.384,0,11,RPS4Y1,
3829,0,-1.329398092,0.128,0.726,0,11,C12orf57,
3830,0,-1.337892904,0.13,0.726,0,11,LY6E,
3831,0,-1.341138556,0.485,0.942,0,11,RPS26,
3832,0,-1.344637565,0.086,0.666,0,11,NDUFA4,
3833,0,-1.34719319,0.364,0.937,0,11,RPS29,
3834,0,-1.348552464,0.119,0.738,0,11,OST4,
3835,0,-1.350059515,0.307,0.941,0,11,PFDN5,
3836,0,-1.35161496,0.054,0.598,0,11,GABARAP,
3837,0,-1.356646351,0.123,0.725,0,11,UQCRB,
3838,0,-1.3600438,0.432,0.981,0,11,RPL35,
3839,0,-1.360811575,0.162,0.814,0,11,OAZ1,
3840,0,-1.361818213,0.145,0.701,0,11,TAGLN2,
3841,0,-1.362084394,0.072,0.633,0,11,HIGD2A,
3842,0,-1.362385457,0.099,0.682,0,11,ATP5MG,
3843,0,-1.364854016,0.332,0.857,0,11,VIM,
3844,0,-1.366347972,0.223,0.865,0,11,TOMM7,
3845,0,-1.374302024,0.167,0.727,0,11,AC010197.2,
3846,0,-1.374599149,0.238,0.904,0,11,PPDPF,
3847,0,-1.377007115,0.143,0.797,0,11,CHCHD2,
3848,0,-1.38654514,0.219,0.837,0,11,NPM1,
3849,0,-1.389249623,0.157,0.815,0,11,EIF3K,
3850,0,-1.407879603,0.329,0.949,0,11,RPL27,
3851,0,-1.412294702,0.198,0.815,0,11,IFITM2,
3852,0,-1.412571343,0.26,0.871,0,11,FXYD5,
3853,0,-1.420541225,0.226,0.901,0,11,RPL36AL,
3854,0,-1.420843589,0.135,0.784,0,11,ARPC3,
3855,0,-1.432355215,0.139,0.792,0,11,COMMD6,
3856,0,-1.439432455,0.15,0.506,0,11,GZMA,
3857,0,-1.440955507,0.605,0.998,0,11,RPS15,
3858,0,-1.44378976,0.142,0.735,0,11,CLIC1,
3859,0,-1.46587344,0.146,0.756,0,11,S100A10,
3860,0,-1.470286888,0.272,0.943,0,11,COX4I1,
3861,0,-1.47451575,0.118,0.761,0,11,MIF,
3862,0,-1.48559122,0.216,0.856,0,11,HCST,
3863,0,-1.487611286,0.168,0.828,0,11,COX7C,
3864,0,-1.488364194,0.722,0.999,0,11,RPL13,
3865,0,-1.492156783,0.168,0.843,0,11,PSME1,
3866,0,-1.497398527,0.217,0.885,0,11,RAC2,
3867,0,-1.50246424,0.192,0.522,0,11,CST7,
3868,0,-1.504205573,0.244,0.894,0,11,S100A6,
3869,0,-1.504437214,0.19,0.853,0,11,HINT1,
3870,0,-1.505112519,0.51,0.985,0,11,RPS21,
3871,0,-1.517156016,0.173,0.861,0,11,ATP5MC2,
3872,0,-1.518657237,0.473,0.985,0,11,RPL36,
3873,0,-1.521062561,0.342,0.926,0,11,RPL4,
3874,0,-1.527537659,0.488,0.987,0,11,RPS9,
3875,0,-1.531868941,0.548,0.993,0,11,RPL37,
3876,0,-1.533075196,0.134,0.807,0,11,MYL12B,
3877,0,-1.538028971,0.479,0.992,0,11,RPLP2,
3878,0,-1.543249605,0.114,0.718,0,11,SNHG29,
3879,0,-1.557625028,0.587,0.994,0,11,RPS2,
3880,0,-1.558063361,0.49,0.989,0,11,RPL21,
3881,0,-1.56805809,0.291,0.918,0,11,RPL26,
3882,0,-1.584763936,0.632,0.998,0,11,RPS27A,
3883,0,-1.590862474,0.572,0.998,0,11,TMSB10,
3884,0,-1.602131758,0.406,0.905,0,11,IL32,
3885,0,-1.608417202,0.319,0.915,0,11,CD52,
3886,0,-1.617808088,0.373,0.978,0,11,RPL24,
3887,0,-1.618656428,0.451,0.989,0,11,RPL23A,
3888,0,-1.623688895,0.332,0.97,0,11,UBA52,
3889,0,-1.624049941,0.219,0.869,0,11,RPL22,
3890,0,-1.627272722,0.65,0.997,0,11,RPS27,
3891,0,-1.674354155,0.569,0.995,0,11,RPL34,
3892,0,-1.683687044,0.629,0.997,0,11,RPS18,
3893,0,-1.688950528,0.635,0.999,0,11,RPL28,
3894,0,-1.691418185,0.335,0.517,0,11,NKG7,
3895,0,-1.704330213,0.411,0.983,0,11,RPS16,
3896,0,-1.707222404,0.463,0.994,0,11,RPS24,
3897,0,-1.718684737,0.557,0.996,0,11,RPS23,
3898,0,-1.719906937,0.386,0.972,0,11,RPL9,
3899,0,-1.738972178,0.489,0.995,0,11,RPL12,
3900,0,-1.739004158,0.515,0.995,0,11,RPL29,
3901,0,-1.743961036,0.365,0.96,0,11,ACTG1,
3902,0,-1.755092191,0.231,0.933,0,11,PPIA,
3903,0,-1.756376254,0.439,0.981,0,11,RPSA,
3904,0,-1.756951676,0.481,0.996,0,11,FAU,
3905,0,-1.770565356,0.265,0.944,0,11,GAPDH,
3906,0,-1.770942333,0.405,0.982,0,11,RACK1,
3907,0,-1.772978592,0.31,0.969,0,11,CFL1,
3908,0,-1.781573161,0.668,0.999,0,11,ACTB,
3909,0,-1.78329478,0.508,0.994,0,11,RPL14,
3910,0,-1.78443307,0.515,0.996,0,11,RPL7A,
3911,0,-1.78492753,0.319,0.966,0,11,SH3BGRL3,
3912,0,-1.79863734,0.472,0.992,0,11,RPL6,
3913,0,-1.805047529,0.534,0.993,0,11,RPS6,
3914,0,-1.805764818,0.596,0.997,0,11,RPS8,
3915,0,-1.807420555,0.454,0.99,0,11,RPL35A,
3916,0,-1.808276157,0.597,0.998,0,11,RPS3,
3917,0,-1.811393401,0.245,0.948,0,11,MYL12A,
3918,0,-1.812280799,0.633,0.998,0,11,RPS12,
3919,0,-1.817225591,0.405,0.978,0,11,RPL10A,
3920,0,-1.821593461,0.577,0.997,0,11,TPT1,
3921,0,-1.825365414,0.484,0.993,0,11,RPL8,
3922,0,-1.837143345,0.594,0.998,0,11,RPL11,
3923,0,-1.837304827,0.34,0.978,0,11,NACA,
3924,0,-1.837961028,0.573,0.996,0,11,RPL3,
3925,0,-1.841471909,0.444,0.993,0,11,PFN1,
3926,0,-1.855861296,0.555,0.996,0,11,RPS3A,
3927,0,-1.860155056,0.319,0.97,0,11,FTH1,
3928,0,-1.872473127,0.311,0.971,0,11,IFITM1,
3929,0,-1.877653005,0.598,0.998,0,11,RPL30,
3930,0,-1.878403338,0.288,0.945,0,11,EEF1B2,
3931,0,-1.884290291,0.587,0.998,0,11,RPL19,
3932,0,-1.887342491,0.528,0.996,0,11,RPS15A,
3933,0,-1.898588744,0.588,0.997,0,11,RPL32,
3934,0,-1.899426764,0.554,0.997,0,11,RPL18A,
3935,0,-1.918007781,0.18,0.914,0,11,BTF3,
3936,0,-1.928537759,0.465,0.991,0,11,RPS25,
3937,0,-1.942947948,0.501,0.995,0,11,RPS28,
3938,0,-1.944862288,0.47,0.995,0,11,RPL18,
3939,0,-1.947960073,0.748,1,0,11,B2M,
3940,0,-1.965464418,0.657,0.999,0,11,RPL41,
3941,0,-1.974005455,0.367,0.986,0,11,RPL15,
3942,0,-1.977055998,0.476,0.996,0,11,RPS7,
3943,0,-2.032480995,0.249,0.968,0,11,FTL,
3944,0,-2.04381553,0.255,0.872,0,11,S100A4,
3945,0,-2.054445496,0.419,0.991,0,11,RPL39,
3946,0,-2.069163135,0.398,0.979,0,11,RPLP0,
3947,0,-2.081718607,0.373,0.979,0,11,RPL5,
3948,0,-2.089897916,0.594,0.999,0,11,RPLP1,
3949,0,-2.124291697,0.526,0.998,0,11,RPS14,
3950,0,-2.165032335,0.7,0.999,0,11,EEF1A1,
3951,0,-2.188185545,0.34,0.981,0,11,RPS5,
3952,0,-2.200290093,0.549,0.998,0,11,TMSB4X,
3953,0,-2.244831135,0.458,0.995,0,11,RPS4X,
3954,0,-2.256924522,0.643,0.999,0,11,RPL10,
3955,0,-2.276877573,0.402,0.992,0,11,RPS13,
4301,0,1.823526401,0.415,0.075,0,12,TRGV9,
4302,0,1.80663941,0.966,0.257,0,12,GZMB,
4303,0,1.804634824,0.895,0.226,0,12,FGFBP2,
4304,0,1.746543116,0.969,0.333,0,12,GZMH,
4305,0,1.558633614,0.969,0.397,0,12,PRF1,
4306,0,1.535210455,0.688,0.124,0,12,FCGR3A,
4307,0,1.506451556,1,0.492,0,12,NKG7,
4308,0,1.451876779,0.897,0.253,0,12,GNLY,
4309,0,1.322625999,0.995,0.491,0,12,CST7,
4310,0,1.273877673,0.748,0.196,0,12,SPON2,
4311,0,1.265806419,0.901,0.408,0,12,EFHD2,
4312,0,1.253558427,0.606,0.154,0,12,CX3CR1,
4313,0,1.238773742,0.649,0.163,0,12,ADGRG1,
4314,0,1.213497525,0.697,0.244,0,12,CCL4,
4315,0,1.184592486,0.314,0.046,0,12,AC243829.2,
4316,0,1.153460701,0.997,0.509,0,12,CCL5,
4317,0,1.144656846,0.778,0.266,0,12,KLRD1,
4318,0,1.134878207,0.927,0.513,0,12,CTSW,
4319,0,1.13392225,0.712,0.241,0,12,ZEB2,
4320,0,1.129394687,0.78,0.531,0,12,MT2A,
4321,0,1.092084065,0.743,0.279,0,12,PLEK,
4322,0,1.05812458,0.628,0.323,0,12,LGALS1,
4323,0,0.981235326,0.569,0.171,0,12,S1PR5,
4324,0,0.97716146,0.408,0.087,0,12,PRSS23,
4325,0,0.968613475,0.953,0.475,0,12,GZMA,
4326,0,0.963674113,0.57,0.191,0,12,TBX21,
4327,0,0.941402573,0.365,0.072,0,12,ASCL2,
4328,0,0.933340027,0.531,0.179,0,12,FCRL6,
4329,0,0.916456796,0.614,0.259,0,12,HOPX,
4330,0,0.885791687,0.598,0.315,0,12,CD8A,
4331,0,0.883106518,0.436,0.115,0,12,TTC38,
4332,0,0.837741127,0.475,0.156,0,12,CLIC3,
4333,0,0.835171228,0.948,0.743,0,12,ITGB2,
4334,0,0.833364176,0.738,0.372,0,12,HLA-DPB1,
4335,0,0.824365926,0.605,0.286,0,12,C12orf75,
4336,0,0.814901791,0.382,0.12,0,12,LAG3,
4337,0,0.80876099,0.323,0.09,0,12,PTMS,
4338,0,0.80645086,0.467,0.15,0,12,FGR,
4339,0,0.803003444,0.862,0.59,0,12,ABHD17A,
4340,0,0.791239596,0.372,0.125,0,12,TYROBP,
4341,0,0.775927921,0.465,0.184,0,12,ABI3,
4342,0,0.766339316,0.835,0.592,0,12,SLC9A3R1,
4343,0,0.761430711,0.551,0.262,0,12,APOBEC3G,
4344,0,0.756911367,0.68,0.344,0,12,HLA-DPA1,
4345,0,0.753998245,0.931,0.715,0,12,CD99,
4346,0,0.746208709,0.41,0.125,0,12,C1orf21,
4347,0,0.74191873,0.861,0.624,0,12,FLNA,
4348,0,0.73943619,0.975,0.824,0,12,HCST,
4349,0,0.736640928,0.998,0.937,0,12,SH3BGRL3,
4350,0,0.734466709,0.588,0.31,0,12,KLRG1,
4351,0,0.729588014,0.594,0.291,0,12,TPST2,
4352,0,0.705325239,0.979,0.842,0,12,S100A4,
4353,0,0.703899349,0.802,0.549,0,12,LITAF,
4354,0,0.699370291,0.982,0.888,0,12,CYBA,
4355,0,0.69905425,0.663,0.363,0,12,ID2,
4356,0,0.687350731,0.834,0.546,0,12,GZMM,
4357,0,0.68293367,0.584,0.291,0,12,APMAP,
4358,0,0.682805727,0.605,0.349,0,12,CD63,
4359,0,0.669118498,0.651,0.386,0,12,CTSC,
4360,0,0.666947732,0.598,0.282,0,12,MATK,
4361,0,0.666278385,1,0.984,0,12,HLA-C,
4362,0,0.663916992,0.931,0.785,0,12,IFITM2,
4363,0,0.651173416,0.312,0.11,0,12,KLRF1,
4364,0,0.645834184,0.768,0.481,0,12,RUNX3,
4365,0,0.636914261,0.538,0.25,0,12,TGFBR3,
4473,1.11E-244,0.635612328,0.526,0.287,4.19E-240,12,CD8B,
4366,0,0.62870647,0.6,0.318,0,12,MYO1F,
4367,0,0.62711165,0.454,0.207,0,12,CHST12,
4368,0,0.626354634,0.929,0.78,0,12,ARPC2,
4369,0,0.625388484,0.921,0.688,0,12,SRGN,
4466,2.41E-279,0.625031927,0.593,0.367,9.04E-275,12,SPN,
4453,4.70E-304,0.622881089,0.773,0.578,1.76E-299,12,CD3G,
4370,0,0.620601466,0.902,0.704,0,12,CLIC1,
4459,3.22E-288,0.61859357,0.638,0.409,1.21E-283,12,SSBP4,
4482,4.48E-225,0.611920862,0.746,0.585,1.68E-220,12,CALR,
4564,9.12E-140,0.602806441,0.453,0.308,3.42E-135,12,IFITM3,
4499,5.25E-201,0.601417843,0.486,0.282,1.97E-196,12,KLRB1,
4371,0,0.596735332,0.818,0.634,0,12,RAP1B,
4372,0,0.593850871,0.731,0.472,0,12,GSTP1,
4461,1.59E-285,0.593464201,0.491,0.262,5.98E-281,12,RASSF1,
4455,1.26E-296,0.582927651,0.365,0.16,4.73E-292,12,CD300A,
4454,2.63E-301,0.582161891,0.533,0.285,9.88E-297,12,PYHIN1,
4472,1.27E-246,0.58118709,0.633,0.431,4.77E-242,12,DBI,
4373,0,0.579482317,0.896,0.766,0,12,CD3D,
4457,1.08E-293,0.578861555,0.62,0.379,4.04E-289,12,ITGAL,
4374,0,0.578065333,0.617,0.302,0,12,AOAH,
4375,0,0.577637699,0.919,0.77,0,12,LSP1,
4376,0,0.576079944,0.867,0.707,0,12,TGFB1,
4377,0,0.573600653,0.999,0.969,0,12,PFN1,
4378,0,0.568569475,0.662,0.399,0,12,SYNE1,
4494,5.83E-209,0.567856165,0.391,0.211,2.19E-204,12,TRG-AS1,
4465,1.19E-281,0.560306875,0.677,0.45,4.48E-277,12,GNG2,
4467,5.45E-278,0.54778072,0.55,0.307,2.05E-273,12,SAMD3,
4379,0,0.545852153,1,0.991,0,12,HLA-B,
4380,0,0.53982706,0.96,0.864,0,12,S100A6,
4521,4.11E-175,0.538967219,0.485,0.309,1.54E-170,12,CDK2AP2,
4469,1.55E-264,0.534776481,0.817,0.644,5.83E-260,12,PPP1CA,
4475,1.80E-236,0.534476823,0.597,0.383,6.77E-232,12,MYO1G,
4522,2.75E-174,0.532222492,0.789,0.631,1.03E-169,12,ZFP36,
4496,7.12E-205,0.525543095,0.464,0.269,2.68E-200,12,SH2D2A,
4477,6.79E-233,0.524362235,0.687,0.484,2.55E-228,12,PAXX,
4381,0,0.523527254,0.892,0.739,0,12,UBB,
4510,5.96E-190,0.518797436,0.401,0.225,2.24E-185,12,CISD3,
4495,2.03E-206,0.513313526,0.485,0.284,7.63E-202,12,ACTN4,
4382,0,0.509144374,0.974,0.881,0,12,IL32,
4537,1.01E-160,0.502299285,0.622,0.461,3.79E-156,12,HSPA5,
4490,8.62E-214,0.501381561,0.798,0.635,3.24E-209,12,UCP2,
4528,4.51E-168,0.496273354,0.572,0.403,1.69E-163,12,ITGB7,
4512,1.63E-188,0.495099878,0.551,0.366,6.12E-184,12,OSTF1,
4485,2.94E-222,0.493430803,0.783,0.613,1.10E-217,12,MSN,
4468,3.37E-277,0.491593771,0.901,0.761,1.27E-272,12,ARL4C,
4383,0,0.489057348,0.99,0.94,0,12,CFL1,
4483,5.36E-225,0.487502182,0.47,0.25,2.01E-220,12,HLA-DRB1,
4526,3.66E-169,0.487174462,0.548,0.377,1.38E-164,12,DHRS7,
4489,4.66E-216,0.484143865,0.311,0.144,1.75E-211,12,PLEKHF1,
4565,1.95E-139,0.482307052,0.41,0.26,7.31E-135,12,RAB5IF,
4492,9.00E-211,0.48181304,0.367,0.187,3.38E-206,12,GNPTAB,
4384,0,0.481614572,1,0.989,0,12,B2M,
4497,2.21E-204,0.481320717,0.743,0.574,8.30E-200,12,BIN2,
4385,0,0.479437812,0.983,0.924,0,12,CALM1,
4513,1.98E-188,0.478193671,0.302,0.148,7.43E-184,12,GTF3C1,
4516,1.79E-183,0.476791132,0.56,0.358,6.73E-179,12,ANXA2,
4509,2.55E-192,0.472996257,0.829,0.697,9.59E-188,12,LY6E,
4504,6.96E-196,0.472559105,0.429,0.243,2.61E-191,12,IGF2R,
4543,3.80E-156,0.472443044,0.547,0.382,1.43E-151,12,YWHAQ,
4548,8.02E-150,0.472400544,0.379,0.222,3.01E-145,12,BHLHE40,
4520,2.36E-175,0.470393008,0.536,0.349,8.85E-171,12,ARPC5L,
4506,1.64E-194,0.468755703,0.748,0.585,6.17E-190,12,PDIA3,
4487,2.07E-218,0.468096718,0.853,0.713,7.78E-214,12,PLAAT4,
4524,1.93E-170,0.466676755,0.432,0.258,7.23E-166,12,TSEN54,
4386,0,0.466075615,0.98,0.896,0,12,MYL6,
4503,5.53E-199,0.463278094,0.327,0.163,2.08E-194,12,SSBP3,
4552,7.03E-147,0.462516753,0.54,0.383,2.64E-142,12,CAPNS1,
4540,5.89E-158,0.459171658,0.457,0.287,2.21E-153,12,SASH3,
4484,3.94E-223,0.45415443,0.764,0.575,1.48E-218,12,CD81,
4542,1.10E-157,0.45270488,0.596,0.427,4.14E-153,12,PPP1R18,
4508,2.99E-193,0.450634487,0.838,0.666,1.12E-188,12,AHNAK,
4498,4.31E-201,0.449720128,0.829,0.687,1.62E-196,12,LCP1,
4387,0,0.449606278,1,0.987,0,12,HLA-A,
4493,4.68E-209,0.447697782,0.95,0.888,1.76E-204,12,CD52,
4486,1.97E-221,0.442381807,0.334,0.156,7.40E-217,12,LPCAT1,
4558,7.70E-143,0.441862733,0.664,0.52,2.89E-138,12,CAP1,
4491,5.35E-213,0.441335271,0.912,0.794,2.01E-208,12,EMP3,
4557,9.21E-144,0.437739063,0.343,0.196,3.46E-139,12,IRF1-AS1,
4559,1.26E-142,0.435211282,0.439,0.283,4.74E-138,12,PXN,
4553,1.75E-146,0.43435576,0.547,0.379,6.56E-142,12,DOK2,
4479,1.57E-230,0.433808914,0.326,0.149,5.91E-226,12,JAZF1,
4480,3.53E-229,0.430245675,0.407,0.209,1.33E-224,12,AC002316.1,
4539,3.09E-158,0.430014275,0.312,0.165,1.16E-153,12,MIDN,
4546,5.87E-155,0.42993177,0.609,0.442,2.20E-150,12,IQGAP1,
4569,2.23E-134,0.429538635,0.555,0.406,8.37E-130,12,NDUFB7,
4462,5.80E-284,0.429442084,1,0.984,2.18E-279,12,ACTB,
4515,3.05E-185,0.42939517,0.828,0.685,1.14E-180,12,PSMB9,
4481,1.59E-225,0.428725124,0.472,0.246,5.97E-221,12,MAP3K8,
4566,6.24E-138,0.4249661,0.512,0.341,2.34E-133,12,SYTL3,
4501,1.55E-200,0.423487986,0.887,0.775,5.83E-196,12,MYL12B,
4577,1.47E-124,0.421543551,0.539,0.383,5.51E-120,12,CLEC2B,
4602,1.29E-106,0.418500195,0.455,0.321,4.85E-102,12,DYNLL1,
4584,1.75E-118,0.415860946,0.408,0.27,6.58E-114,12,SCP2,
4527,1.02E-168,0.415652742,0.735,0.58,3.81E-164,12,SEPTIN7,
4556,1.70E-145,0.414002045,0.693,0.549,6.37E-141,12,PTP4A2,
4507,1.19E-193,0.413954692,0.315,0.148,4.45E-189,12,PTGDR,
4541,1.05E-157,0.406428921,0.708,0.528,3.95E-153,12,IRF1,
4563,5.14E-140,0.406057315,0.677,0.533,1.93E-135,12,NDUFB2,
4536,5.87E-162,0.406029665,0.501,0.303,2.20E-157,12,LYAR,
4568,9.10E-137,0.405273545,0.723,0.594,3.42E-132,12,ANXA6,
4538,1.33E-158,0.40374272,0.828,0.718,5.01E-154,12,RHOA,
4545,2.91E-155,0.40073405,0.63,0.46,1.09E-150,12,MBP,
4578,2.73E-122,0.399225861,0.561,0.416,1.02E-117,12,BSG,
4581,4.00E-121,0.396318901,0.386,0.242,1.50E-116,12,TNFRSF1B,
4562,3.80E-140,0.393115185,0.31,0.163,1.43E-135,12,HLA-DRB5,
4560,8.60E-142,0.38761971,0.752,0.58,3.23E-137,12,ANXA1,
4597,3.45E-111,0.386143113,0.425,0.284,1.30E-106,12,IDH2,
4575,1.92E-127,0.384400631,0.664,0.523,7.20E-123,12,CD53,
4592,2.47E-113,0.383953313,0.594,0.454,9.28E-109,12,PRELID1,
4670,1.13E-71,0.382963722,0.529,0.421,4.23E-67,12,TRBC1,
4547,2.60E-150,0.381646152,0.333,0.182,9.77E-146,12,TFDP2,
4599,9.52E-108,0.380953283,0.391,0.258,3.57E-103,12,MIEN1,
4500,1.48E-200,0.379663419,0.796,0.637,5.57E-196,12,CD247,
4588,9.62E-117,0.376749128,0.324,0.192,3.61E-112,12,ADAM8,
4574,9.71E-128,0.37601843,0.667,0.533,3.65E-123,12,ZAP70,
4589,1.12E-115,0.375761968,0.706,0.576,4.21E-111,12,HSP90B1,
4615,2.69E-96,0.375548893,0.324,0.205,1.01E-91,12,IFI27L2,
4600,1.51E-107,0.374636098,0.655,0.534,5.66E-103,12,PSMB10,
4572,8.08E-129,0.373597291,0.336,0.192,3.03E-124,12,STOM,
4608,1.82E-103,0.371739526,0.608,0.482,6.85E-99,12,ARF6,
4619,7.75E-93,0.371632059,0.511,0.388,2.91E-88,12,PGAM1,
4641,3.99E-84,0.371497251,0.412,0.296,1.50E-79,12,DSTN,
4463,2.91E-283,0.371197176,0.992,0.959,1.09E-278,12,HLA-E,
4470,1.12E-260,0.370942838,0.979,0.928,4.22E-256,12,PTPRC,
4518,2.95E-176,0.370689918,0.303,0.146,1.11E-171,12,AUTS2,
4502,1.83E-199,0.370192798,0.979,0.917,6.86E-195,12,MYL12A,
4611,2.88E-101,0.369326809,0.505,0.371,1.08E-96,12,BZW1,
4561,1.43E-140,0.368977885,0.632,0.471,5.38E-136,12,PPP2R5C,
4580,9.28E-122,0.367114564,0.701,0.566,3.49E-117,12,SUN2,
4594,7.12E-112,0.366730159,0.332,0.198,2.67E-107,12,PRDM1,
4511,9.79E-190,0.366099275,0.354,0.178,3.68E-185,12,MCTP2,
4650,3.29E-79,0.36586882,0.354,0.243,1.23E-74,12,CEBPB,
4652,1.58E-78,0.365830201,0.342,0.232,5.94E-74,12,SDF2L1,
4570,1.42E-132,0.365256237,0.374,0.218,5.35E-128,12,MYBL1,
4571,2.48E-132,0.364640007,0.846,0.737,9.30E-128,12,PPIB,
4612,3.45E-101,0.364480859,0.315,0.194,1.30E-96,12,PTPN18,
4550,8.20E-149,0.363747778,0.32,0.172,3.08E-144,12,EIF4G3,
4591,2.04E-113,0.362753048,0.648,0.51,7.64E-109,12,SELPLG,
4582,9.49E-121,0.361943803,0.374,0.229,3.56E-116,12,ATP2B4,
4573,9.99E-129,0.361288129,0.754,0.629,3.75E-124,12,GUK1,
4555,7.44E-146,0.36099003,0.865,0.753,2.79E-141,12,ARPC3,
4606,5.65E-105,0.359256192,0.442,0.301,2.12E-100,12,PLAC8,
4583,4.42E-119,0.356776133,0.413,0.261,1.66E-114,12,DNAJC1,
4554,2.07E-146,0.356696896,0.895,0.795,7.78E-142,12,HSP90AA1,
4613,2.93E-100,0.355274636,0.536,0.406,1.10E-95,12,PSAP,
4624,1.47E-91,0.354990684,0.305,0.191,5.51E-87,12,RAB29,
4596,2.50E-111,0.354693467,0.758,0.65,9.38E-107,12,GNAI2,
4604,3.88E-106,0.352322212,0.676,0.553,1.46E-101,12,PSMB8,
4671,4.76E-70,0.351199015,0.698,0.593,1.79E-65,12,H1-4,
4388,0,0.351168534,1,0.979,0,12,TMSB4X,
4586,3.21E-117,0.351101017,0.615,0.465,1.21E-112,12,ADGRE5,
4532,4.05E-165,0.350844753,0.938,0.855,1.52E-160,12,RAC2,
4622,5.62E-92,0.350497282,0.396,0.27,2.11E-87,12,ZBTB7A,
4567,1.88E-137,0.348477565,0.587,0.425,7.04E-133,12,FAM49B,
4630,2.93E-88,0.347925672,0.51,0.388,1.10E-83,12,ARRB2,
4618,4.10E-94,0.347309535,0.545,0.411,1.54E-89,12,TAP1,
4634,8.91E-86,0.343072516,0.313,0.2,3.35E-81,12,MXD4,
4649,1.29E-79,0.341394985,0.399,0.283,4.83E-75,12,BTN3A2,
4617,4.73E-95,0.339117612,0.581,0.449,1.78E-90,12,CAST,
4644,4.67E-81,0.337538536,0.316,0.207,1.75E-76,12,TUBB4B,
4675,4.28E-65,0.33711833,0.483,0.38,1.61E-60,12,PTPN6,
4529,8.89E-168,0.336802363,0.988,0.942,3.34E-163,12,IFITM1,
4651,4.48E-79,0.33616178,0.456,0.338,1.68E-74,12,CAPN2,
4642,7.37E-84,0.332933414,0.457,0.336,2.77E-79,12,POMP,
4609,5.42E-102,0.330191353,0.427,0.29,2.04E-97,12,NFATC2,
4663,3.94E-75,0.329958773,0.381,0.269,1.48E-70,12,CARD16,
4666,1.09E-73,0.329561505,0.448,0.335,4.11E-69,12,CDKN2D,
4616,2.36E-95,0.329260242,0.535,0.381,8.87E-91,12,ITGB1,
4628,7.47E-90,0.329063838,0.333,0.212,2.81E-85,12,PTPN22,
4551,3.15E-147,0.328080361,0.921,0.84,1.18E-142,12,H3-3A,
4669,3.24E-72,0.326878177,0.367,0.258,1.22E-67,12,PYCARD,
4623,1.41E-91,0.325712273,0.377,0.249,5.31E-87,12,ZBTB38,
4648,8.64E-80,0.323961246,0.526,0.411,3.25E-75,12,TMEM50A,
4657,8.06E-77,0.323917656,0.503,0.39,3.03E-72,12,TBCB,
4646,5.05E-80,0.323803688,0.398,0.282,1.90E-75,12,SELENOT,
4662,1.68E-75,0.323176022,0.356,0.246,6.29E-71,12,MFSD10,
4620,8.65E-93,0.322909696,0.59,0.464,3.25E-88,12,TLN1,
4672,7.16E-70,0.321793346,0.458,0.35,2.69E-65,12,GNG5,
4517,2.86E-182,0.321515476,0.982,0.922,1.07E-177,12,UBC,
4629,6.48E-89,0.319880766,0.315,0.197,2.43E-84,12,AGTRAP,
4598,2.03E-109,0.31974966,0.841,0.75,7.61E-105,12,TPM3,
4607,5.06E-104,0.31768114,0.635,0.472,1.90E-99,12,DUSP2,
4660,4.70E-76,0.31722032,0.737,0.64,1.76E-71,12,TRBC2,
4680,7.17E-62,0.316625939,0.416,0.317,2.69E-57,12,HMGN3,
4664,1.27E-74,0.315207861,0.441,0.328,4.78E-70,12,FBXW5,
4676,1.07E-64,0.314753503,0.428,0.326,4.01E-60,12,MTPN,
4655,3.13E-77,0.312850104,0.526,0.41,1.17E-72,12,RAC1,
4593,2.59E-113,0.311674515,0.866,0.774,9.73E-109,12,YWHAZ,
4645,3.24E-80,0.310453355,0.668,0.561,1.22E-75,12,PSMA7,
4656,5.81E-77,0.308807333,0.704,0.608,2.18E-72,12,CDC42,
4665,2.16E-74,0.308451192,0.48,0.365,8.13E-70,12,LMAN2,
4683,3.81E-59,0.308186638,0.39,0.294,1.43E-54,12,PDIA6,
4667,2.80E-73,0.307916173,0.525,0.416,1.05E-68,12,DDOST,
4587,4.57E-117,0.306927096,0.703,0.555,1.72E-112,12,SYNE2,
4633,4.93E-86,0.306832289,0.739,0.644,1.85E-81,12,HCLS1,
4654,1.12E-77,0.305807103,0.315,0.207,4.20E-73,12,RPS6KA1,
4673,1.25E-69,0.305468516,0.561,0.454,4.68E-65,12,WDR1,
4632,2.74E-86,0.305090123,0.736,0.633,1.03E-81,12,HLA-F,
4668,3.58E-73,0.304220741,0.546,0.437,1.34E-68,12,SRSF9,
4605,3.36E-105,0.302643098,0.868,0.784,1.26E-100,12,OAZ1,
4674,2.58E-69,0.302193342,0.364,0.257,9.67E-65,12,IDS,
