"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"145",0,1.22439325392288,0.405,0.002,0,"pDC","P3H2"
"146",0,1.21620380866254,0.401,0.004,0,"pDC","SCAMP5"
"147",0,1.21550141225924,0.58,0.095,0,"pDC","CORO1C"
"148",0,1.20981512671823,0.612,0.149,0,"pDC","ZNRF2"
"149",0,1.20970557762447,0.425,0.028,0,"pDC","TNNI2"
"150",0,1.19502950664194,0.624,0.093,0,"pDC","CYBB"
"151",0,1.18815085107135,0.428,0.077,0,"pDC","TBC1D4"
"152",0,1.18089406542966,0.589,0.12,0,"pDC","SFT2D2"
"153",0,1.17597891378075,0.512,0.105,0,"pDC","MOB1B"
"154",0,1.16937361279262,0.579,0.117,0,"pDC","ST6GALNAC4"
"155",0,1.16785993091804,0.371,0.007,0,"pDC","LAMP5"
"156",0,1.1643331104204,0.433,0.002,0,"pDC","PPM1J"
"157",0,1.15716905665611,0.487,0.068,0,"pDC","LINC02245"
"158",0,1.15538681716711,0.495,0.069,0,"pDC","C12orf45"
"159",0,1.15524869170308,0.398,0.004,0,"pDC","P2RY6"
"160",0,1.15145787036643,0.386,0.031,0,"pDC","SAMD12"
"161",0,1.14673705287165,0.5,0.088,0,"pDC","NPC1"
"162",0,1.13147934061617,0.343,0.002,0,"pDC","SHD"
"163",0,1.12969954236646,0.343,0.003,0,"pDC","PHEX"
"164",0,1.12967317551668,0.562,0.081,0,"pDC","HLA-DMB"
"165",0,1.12511170476532,0.483,0.021,0,"pDC","ST14"
"166",0,1.12468391007592,0.302,0.004,0,"pDC","NRP1"
"167",0,1.12467418133596,0.384,0.006,0,"pDC","LINC02812"
"168",0,1.11875870712265,0.367,0.019,0,"pDC","LHFPL2"
"169",0,1.10291543286318,0.474,0.07,0,"pDC","CIITA"
"170",0,1.09688239586776,0.484,0.057,0,"pDC","FLT3"
"171",0,1.0913185383242,0.434,0.051,0,"pDC","LRRK1"
